web-scraper-order,web-scraper-start-url,featured,featured-href,recommended,recommended-href
"1523063662-154","https://www.youtube.com/user/FoxNewsChannel/videos","New foam could provide better protection than tank armor","https://www.youtube.com/watch?v=8yqX7m6wJN8","The Most Ridiculous Things Only RICH People Buy!
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=S04_yLnhxmM"
"1523063668-179","https://www.youtube.com/user/FoxNewsChannel/videos","Popularity soars for winter sport of curling across America","https://www.youtube.com/watch?v=npui2mJCChA","It Only Had One Pass Left, and They MADE IT COUNT!
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=bPUA198WrLM"
"1523063668-178","https://www.youtube.com/user/FoxNewsChannel/videos","Popularity soars for winter sport of curling across America","https://www.youtube.com/watch?v=npui2mJCChA","'The Pope's Choir' announces first-ever U.S. National tour
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=iNGd64nt2Wk"
"1523063642-10","https://www.youtube.com/user/FoxNewsChannel/videos","Is Jay-Z promoting a divisive message?","https://www.youtube.com/watch?v=7KzHrL8_mWA","🇮🇹  OG GUIDO Sizzle Reel Cast Reactions | Jersey Shore: Family Vacation | MTV
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=zopTkefjBFI"
"1523063647-37","https://www.youtube.com/user/FoxNewsChannel/videos","Teen with Down syndrome booted from Alaska Airline flight","https://www.youtube.com/watch?v=7_O9Q8GdLnc","Neighbors From Hell | 20/20 | ABC News
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=RCkNCOA5u-g"
"1523063678-255","https://www.youtube.com/user/FoxNewsChannel/videos","Trump wants up to 4,000 National Guard troops to border","https://www.youtube.com/watch?v=rqIhMd9JEdE","Every AFC Team's Last 10 1st Round Picks & How they Fared in the NFL | NFL Highlights
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=lqxPuyUm6FM"
"1523063678-247","https://www.youtube.com/user/FoxNewsChannel/videos","Trump wants up to 4,000 National Guard troops to border","https://www.youtube.com/watch?v=rqIhMd9JEdE","Bowe Bergdahl responds to those who called him a traitor
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=TyvcY2DH4fg"
"1523063693-360","https://www.youtube.com/user/FoxNewsChannel/videos","Candidates from both parties vie for Kasich seat","https://www.youtube.com/watch?v=gCyjzGH8FH4","China vows to retaliate if Trump adds tariffs
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=wwsv4hJlmjc"
"1523063660-130","https://www.youtube.com/user/FoxNewsChannel/videos","WILD video: Fierce battle between a bobcat and rattlesnake","https://www.youtube.com/watch?v=1FdvZjFa5pM","Former CFO Now Unemployed, on Food Stamps After Viral Video
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=8LqoLBQ68Uw"
"1523063644-25","https://www.youtube.com/user/FoxNewsChannel/videos","Rivera: Wall has become mythical feature of Trump's agenda","https://www.youtube.com/watch?v=DOOnw7Yv9oQ","Tucker takes on O'Malley on Dems refusing to protect border
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=KvpnMooNWQg"
"1523063683-282","https://www.youtube.com/user/FoxNewsChannel/videos","Former speechwriter: Zuckerberg should 'present with pride'","https://www.youtube.com/watch?v=RVYsMvfyxeQ","Mary Jo Kopechne's cousin reacts to 'Chappaquiddick' film
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=pAxiUUCPs6Y"
"1523063688-331","https://www.youtube.com/user/FoxNewsChannel/videos","Tom Coburn slams Congress and Trump over spending bill","https://www.youtube.com/watch?v=Q3MjRHCX76A","George W. Bush On President Trump, Putin, Religious Freedom, Immigration (Exclusive) | TODAY
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=2AWuhq1AR2k"
"1523063662-145","https://www.youtube.com/user/FoxNewsChannel/videos","New foam could provide better protection than tank armor","https://www.youtube.com/watch?v=8yqX7m6wJN8","Why was this Navy sailor shot execution style?
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=BDWhSSYcRZ4"
"1523063699-402","https://www.youtube.com/user/FoxNewsChannel/videos","Mary Jo Kopechne's cousin reacts to 'Chappaquiddick' film","https://www.youtube.com/watch?v=pAxiUUCPs6Y","Is the US military facing an aviation safety crisis?
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=prRokei1Xus"
"1523063665-155","https://www.youtube.com/user/FoxNewsChannel/videos","'The Pope's Choir' announces first-ever U.S. National tour","https://www.youtube.com/watch?v=iNGd64nt2Wk","10 Hidden Details The Secret Service Doesn't Want You To Know
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=ZvXgHiS9-zQ"
"1523063652-76","https://www.youtube.com/user/FoxNewsChannel/videos","Conor McGregor allegdly attacks bus filled with UFC fighters","https://www.youtube.com/watch?v=6Xs0FA5M5Lc","Watch Walmart kid: 11-year-old yodeling sensation
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=Yn6AU-lLjSw"
"1523063688-320","https://www.youtube.com/user/FoxNewsChannel/videos","Tom Coburn slams Congress and Trump over spending bill","https://www.youtube.com/watch?v=Q3MjRHCX76A","Mary Jo Kopechne's cousin reacts to 'Chappaquiddick' film
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=pAxiUUCPs6Y"
"1523063696-375","https://www.youtube.com/user/FoxNewsChannel/videos","Facebook's Sheryl Sandberg vows greater user data protection","https://www.youtube.com/watch?v=WaeZO1HkFKY","Ex-Facebook employee's account of life in Silicon Valley
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=2prTl_qIXCI"
"1523063642-15","https://www.youtube.com/user/FoxNewsChannel/videos","Is Jay-Z promoting a divisive message?","https://www.youtube.com/watch?v=7KzHrL8_mWA","JAY-Z - The Story of O.J.
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=RM7lw0Ovzq0"
"1523063691-339","https://www.youtube.com/user/FoxNewsChannel/videos","Is the US military facing an aviation safety crisis?","https://www.youtube.com/watch?v=prRokei1Xus","Titles and Essential Graphics Tutorial in Adobe Premiere Pro CC 2017
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=WgPC5qum4Zc"
"1523063652-83","https://www.youtube.com/user/FoxNewsChannel/videos","Conor McGregor allegdly attacks bus filled with UFC fighters","https://www.youtube.com/watch?v=6Xs0FA5M5Lc","UFC Star Conor McGregor Arrives At New York Courthouse After Bus Attack Arrest | TIME
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=bc7H4PiS8eY"
"1523063685-300","https://www.youtube.com/user/FoxNewsChannel/videos","China vows to retaliate if Trump adds tariffs","https://www.youtube.com/watch?v=wwsv4hJlmjc","Mary Jo Kopechne's cousin reacts to 'Chappaquiddick' film
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=pAxiUUCPs6Y"
"1523063665-166","https://www.youtube.com/user/FoxNewsChannel/videos","'The Pope's Choir' announces first-ever U.S. National tour","https://www.youtube.com/watch?v=iNGd64nt2Wk","Innocent Man And Cop Who Unjustly Jailed Him Are Now Friends | Megyn Kelly TODAY
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=TXFmK7VUfAE"
"1523063683-290","https://www.youtube.com/user/FoxNewsChannel/videos","Former speechwriter: Zuckerberg should 'present with pride'","https://www.youtube.com/watch?v=RVYsMvfyxeQ","How to Create Animated Mattes in Adobe Premiere Pro
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=cX7ubSkvGi4"
"1523063654-85","https://www.youtube.com/user/FoxNewsChannel/videos","Police release image of suspected victim of Bruce McArthur","https://www.youtube.com/watch?v=AWvhgFl35-Q","A Former Baltimore Cop Explains Why the Department Targets Black Men
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=4HyKlFUMBiA"
